Date,Selic anualizada base 252 - %a.a.,Selic %a.d.,Retorno Selic(1M),Retorno Selic(3M),Retorno Selic(6M),Retorno Selic(12M)
2022-08-09,13.65,0.0507880373261881,0.9924000598804383,3.049987219316286,5.860197781022225,9.67001064042574
2022-08-10,13.65,0.0507880373261881,0.9941671130004881,3.0536013452846955,5.871436144851594,9.703846292847329
2022-08-11,13.65,0.0507880373261881,0.9959341970384283,3.0572155980061355,5.882675701771367,9.73769238432498
2022-08-12,13.65,0.0507880373261881,0.9977013119948808,3.0608299774851355,5.893916451908732,9.771548918079521
2022-08-15,13.65,0.0507880373261881,0.9994684578703561,3.0644444837261364,5.905158395390142,9.805415897332214
2022-08-16,13.65,0.0507880373261881,1.0012356346653206,3.068059116733668,5.9164015323422525,9.83929332530562
2022-08-17,13.65,0.0507880373261881,1.0030028423804627,3.07167387651206,5.9276458628919615,9.873181205224268
2022-08-18,13.65,0.0507880373261881,1.0047700810162263,3.075288763065709,5.938891387165768,9.907079540311535
2022-08-19,13.65,0.0507880373261881,1.006537350573189,3.078903776399189,5.950138105290459,9.940988333793953
2022-08-22,13.65,0.0507880373261881,1.008304651051839,3.0825189165169187,5.961386017392867,9.974907588898073
2022-08-23,13.65,0.0507880373261881,1.010071982452776,3.0861341834233835,5.972635123599557,10.008837308851447
2022-08-24,13.65,0.0507880373261881,1.011839344776555,3.089749577122869,5.9838854240375605,10.042777496882582
2022-08-25,13.65,0.0507880373261881,1.0136067380236646,3.0933650976200378,5.99513691883351,10.076728156221137
2022-08-26,13.65,0.0507880373261881,1.0153741621946377,3.0969807449190423,6.006389608114038,10.110689290097884
2022-08-29,13.65,0.0507880373261881,1.0171416172900738,3.1005965190247675,6.017643492006175,10.144660901744462
2022-08-30,13.65,0.0507880373261881,1.0189091033103725,3.1042124199411214,6.028898570637065,10.17864299439335
2022-08-31,13.65,0.0507880373261881,1.020676620256289,3.1078284476731444,6.0401548441326725,10.212635571278273
2022-09-01,13.65,0.0507880373261881,1.020676620256289,3.1114446022247,6.051412312620541,10.246638635633953
2022-09-02,13.65,0.0507880373261881,1.020676620256289,3.1150608836007176,6.062670976227458,10.280652190695626
2022-09-05,13.65,0.0507880373261881,1.020676620256289,3.1186772918052608,6.0739308350800325,10.31467623970055
2022-09-06,13.65,0.0507880373261881,1.020676620256289,3.1222938268430145,6.08519188930543,10.348710785885817
2022-09-08,13.65,0.0507880373261881,1.020676620256289,3.1259104887184863,6.096454139030394,10.382755832490043
2022-09-09,13.65,0.0507880373261881,1.020676620256289,3.1295272774359395,6.107717584381822,10.41681138275312
2022-09-12,13.65,0.0507880373261881,1.020676620256289,3.1331441929997927,6.118982225486702,10.450877439915551
2022-09-13,13.65,0.0507880373261881,1.020676620256289,3.1367612354146868,6.130248062471955,10.484954007218805
2022-09-14,13.65,0.0507880373261881,1.020676620256289,3.138565808190741,6.13772569545703,10.519041087905823
2022-09-15,13.65,0.0507880373261881,1.020676620256289,3.1403704125410714,6.145203855294623,10.553138685219698
2022-09-16,13.65,0.0507880373261881,1.020676620256289,3.1421750484664557,6.1526825420219255,10.587246802405614
2022-09-19,13.65,0.0507880373261881,1.020676620256289,3.1439797159673377,6.16016175567613,10.621365442708953
2022-09-20,13.65,0.0507880373261881,1.020676620256289,3.1457844150443615,6.167641496294096,10.655494609376293
2022-09-21,13.65,0.0507880373261881,1.020676620256289,3.147589145697971,6.175121763913238,10.689634305655172
2022-09-22,13.65,0.0507880373261881,1.020676620256289,3.1493939079287214,6.1826025585705935,10.719625754613693
2022-09-23,13.65,0.0507880373261881,1.020676620256289,3.151198701737168,6.190083880303376,10.749625329780432
2022-09-26,13.65,0.0507880373261881,1.020676620256289,3.153003527123932,6.1975657291484465,10.779633033356827
2022-09-27,13.65,0.0507880373261881,1.020676620256289,3.154808384089658,6.205048105143374,10.809648867546006
2022-09-28,13.65,0.0507880373261881,1.020676620256289,3.156613272634612,6.212531008324795,10.839672834550274
2022-09-29,13.65,0.0507880373261881,1.020676620256289,3.158418192759549,6.220014438730326,10.86970493657342
2022-09-30,13.65,0.0507880373261881,1.020676620256289,3.160223144465002,6.22749839639678,10.899745175819886
2022-10-03,13.65,0.0507880373261881,1.020676620256289,3.162028127751504,6.234982881361528,10.929793554494594
2022-10-04,13.65,0.0507880373261881,1.020676620256289,3.1638331426195654,6.24246789366163,10.959850074802112
2022-10-05,13.65,0.0507880373261881,1.020676620256289,3.165638189069808,6.24995343333421,10.989914738949258
2022-10-06,13.65,0.0507880373261881,1.020676620256289,3.167443267102721,6.257439500416484,11.019987549142085
2022-10-07,13.65,0.0507880373261881,1.020676620256289,3.169248376718836,6.264926094945511,11.050068507588184
2022-10-10,13.65,0.0507880373261881,1.020676620256289,3.171053517918887,6.272413216958417,11.080157616495011
